City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chandigarh,2020-06-12,33.92,84.64,0.61,8.16,4.75,25.72,0.31,14.37,56.51,3.09,0.35,0.53,87.0,Satisfactory
Chandigarh,2020-06-13,25.68,74.5,1.35,11.6,7.04,26.65,0.3,8.41,36.37,3.75,0.44,0.82,85.0,Satisfactory
Chandigarh,2020-06-14,21.72,54.51,3.07,8.43,6.82,24.39,0.3,12.65,37.23,4.57,0.52,1.17,71.0,Satisfactory
Chandigarh,2020-06-15,21.74,69.81,0.52,6.21,3.66,22.38,0.31,12.87,62.28,2.59,0.37,0.63,73.0,Satisfactory
Chandigarh,2020-06-16,21.2,55.75,3.68,11.63,8.93,28.18,0.3,13.31,53.87,3.17,0.45,0.62,73.0,Satisfactory
Chandigarh,2020-06-17,20.84,59.04,2.28,7.87,5.14,27.7,0.31,11.98,53.01,3.13,0.39,0.67,72.0,Satisfactory
Chandigarh,2020-06-18,28.75,72.21,0.69,8.61,4.82,28.94,0.31,8.31,49.32,3.06,0.39,0.62,72.0,Satisfactory
Chandigarh,2020-06-19,16.34,50.9,0.88,8.53,5.21,35.9,0.31,7.94,42.03,2.9,0.39,0.62,82.0,Satisfactory
Chandigarh,2020-06-20,23.97,69.58,1.36,9.83,6.07,49.79,0.3,7.64,32.07,3.87,0.4,0.65,58.0,Satisfactory
Chandigarh,2020-06-21,26.45,57.26,0.44,9.1,5.08,35.05,0.28,9.62,45.2,3.69,0.31,0.53,76.0,Satisfactory
Chandigarh,2020-06-22,21.69,44.88,1.02,9.25,5.03,28.91,0.3,14.34,43.95,3.55,0.3,0.6,61.0,Satisfactory
Chandigarh,2020-06-23,19.17,44.48,1.03,7.69,4.8,26.43,0.29,8.71,36.97,3.46,0.27,0.83,53.0,Satisfactory
Chandigarh,2020-06-24,16.79,29.54,2.71,8.58,6.59,26.44,0.3,8.3,22.17,2.99,0.28,0.87,38.0,Good
Chandigarh,2020-06-25,14.15,33.6,1.88,6.87,5.11,25.67,0.3,13.13,24.25,2.96,0.29,0.88,37.0,Good
Chandigarh,2020-06-26,31.84,64.54,0.92,7.4,4.62,29.16,0.31,10.19,43.26,3.53,0.29,0.77,68.0,Satisfactory
Chandigarh,2020-06-27,35.55,68.82,0.59,6.79,4.02,46.74,0.3,7.42,43.33,3.09,0.29,0.72,79.0,Satisfactory
Chandigarh,2020-06-28,39.42,82.24,0.67,7.21,4.31,44.84,0.29,13.08,45.54,3.52,0.39,0.79,73.0,Satisfactory
Chandigarh,2020-06-30,20.28,45.56,1.0,7.36,4.62,47.19,0.3,12.3,35.69,2.45,8.15,1.42,71.0,Satisfactory
Chandigarh,2020-07-01,32.9,72.38,0.56,9.87,5.92,36.63,0.33,14.91,34.33,3.31,0.33,0.46,66.0,Satisfactory
Delhi,2015-06-10,63.77,166.31,12.93,31.27,34.21,43.33,2.58,5.91,56.84,1.83,3.83,0.65,309.0,Very Poor
Delhi,2015-06-12,83.29,180.06,14.51,36.36,37.13,40.11,1.19,5.52,68.6,1.86,4.5,0.65,239.0,Poor
Delhi,2015-06-13,73.7,158.24,24.38,52.9,64.56,41.36,1.36,5.34,53.02,1.71,5.25,0.65,214.0,Poor
Delhi,2015-06-14,74.56,121.44,15.9,68.76,71.74,56.02,1.35,5.33,60.88,1.63,6.44,0.65,166.0,Moderate
Delhi,2015-06-19,110.65,216.46,10.75,65.21,61.04,55.65,1.38,7.8,76.58,2.17,5.76,0.65,284.0,Poor
Delhi,2015-06-20,80.31,160.22,5.92,52.7,45.57,48.06,1.29,10.22,69.37,1.17,4.34,0.65,239.0,Poor
Delhi,2015-06-22,85.4,139.2,10.93,58.88,56.1,50.28,1.34,6.18,59.49,1.66,7.01,0.65,172.0,Moderate
Delhi,2015-06-23,101.99,152.18,18.2,61.18,67.45,51.94,1.41,7.9,77.04,2.42,7.98,0.65,226.0,Poor
Delhi,2015-06-27,69.46,195.2,19.12,38.55,69.98,42.36,1.01,7.28,53.19,1.39,3.4,0.65,207.0,Poor
Delhi,2015-07-03,65.25,219.31,19.11,37.09,64.79,37.32,0.99,8.91,59.66,1.29,3.34,0.65,225.0,Poor
Delhi,2015-08-20,40.83,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,0.7,2.82,0.65,232.0,Poor
Delhi,2015-08-22,46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,2.13,6.5,0.65,207.0,Poor
Delhi,2015-08-23,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,2.26,7.64,0.65,127.0,Moderate
Delhi,2015-08-24,37.39,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,1.78,6.41,0.65,123.0,Moderate
Delhi,2015-08-25,52.06,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,1.73,5.34,0.65,175.0,Moderate
Delhi,2015-08-28,77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,3.01,10.12,0.65,247.0,Poor
Delhi,2015-08-30,57.85,230.76,28.21,39.84,71.42,28.16,1.11,10.39,62.61,2.28,6.71,0.65,266.0,Poor
Delhi,2015-08-31,51.67,220.14,24.52,32.53,57.84,23.0,0.96,12.77,60.73,1.94,6.0,0.65,288.0,Poor
Delhi,2015-09-01,73.78,230.34,17.83,27.42,45.7,18.96,1.28,10.45,61.33,2.15,5.67,3.27,210.0,Poor
Delhi,2015-09-05,76.43,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,2.89,6.72,3.55,266.0,Poor
Delhi,2015-09-06,61.69,168.63,17.36,27.81,41.56,23.17,1.19,16.71,49.32,2.17,5.08,3.21,174.0,Moderate
Delhi,2015-09-07,55.19,179.42,27.91,35.49,61.81,23.76,1.04,12.97,52.24,3.09,7.72,6.26,199.0,Moderate
Delhi,2015-09-08,63.79,219.51,25.93,38.36,60.12,27.35,1.07,10.92,61.95,3.4,9.09,3.45,217.0,Poor
Delhi,2015-09-09,58.48,195.05,20.38,36.2,55.36,22.77,1.02,11.57,68.21,2.97,7.63,3.1,238.0,Poor
Delhi,2015-09-10,60.29,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,3.28,8.72,3.02,230.0,Poor
Delhi,2015-09-11,67.35,181.99,16.4,46.81,56.83,34.81,1.13,10.98,68.81,3.26,9.36,2.59,218.0,Poor
Delhi,2015-09-12,87.55,178.57,20.95,54.45,67.44,46.05,1.22,10.51,69.36,3.63,11.88,2.7,226.0,Poor
Delhi,2015-09-13,84.57,171.76,16.76,45.36,54.12,51.19,1.21,9.91,64.05,2.86,9.08,2.47,202.0,Poor
Delhi,2015-09-15,108.78,217.16,14.94,56.31,63.58,46.66,1.37,10.4,75.63,3.91,19.34,2.86,289.0,Poor
Delhi,2015-09-16,91.18,190.99,8.55,46.44,42.94,49.72,1.15,9.27,69.61,2.78,9.65,2.61,235.0,Poor
Delhi,2015-09-18,56.19,129.11,14.26,43.3,48.2,40.48,1.22,10.85,48.8,3.03,9.92,2.43,209.0,Poor
Delhi,2015-09-19,67.62,125.24,19.82,49.83,58.37,47.21,1.14,9.75,51.78,3.31,12.59,2.14,132.0,Moderate
Delhi,2015-09-20,64.38,141.89,20.17,62.73,62.49,39.93,1.1,9.27,58.49,3.04,11.4,2.47,179.0,Moderate
Delhi,2015-09-21,45.65,109.7,14.64,62.69,56.18,27.96,1.16,13.55,48.02,2.71,7.95,3.01,136.0,Moderate
Delhi,2015-09-22,35.75,70.38,12.73,38.78,41.5,23.06,0.95,11.57,39.83,2.38,6.62,3.07,104.0,Moderate
Delhi,2015-09-23,34.89,101.42,16.55,31.17,43.75,18.66,0.98,12.34,37.26,2.44,6.8,3.42,95.0,Satisfactory
Delhi,2015-09-24,63.06,187.9,40.7,39.16,72.85,18.24,1.21,13.26,48.78,3.38,8.95,3.33,175.0,Moderate
Delhi,2015-09-28,69.57,190.18,24.23,43.41,63.74,26.35,1.25,10.38,53.82,3.63,10.87,3.38,240.0,Poor
Delhi,2015-09-29,68.34,172.35,22.57,48.19,64.14,25.2,1.16,10.68,54.68,3.93,10.32,3.2,188.0,Moderate
Delhi,2015-09-30,61.08,155.26,17.52,42.91,53.3,21.93,1.1,9.59,52.91,3.64,8.94,3.28,187.0,Moderate
Delhi,2015-10-01,85.7,205.18,33.0,54.68,74.28,22.52,1.49,11.42,60.57,4.79,12.88,3.43,230.0,Poor
Delhi,2015-10-02,97.62,220.56,33.74,52.53,73.05,26.24,1.58,9.77,64.01,5.39,12.8,3.85,286.0,Poor
Delhi,2015-10-13,97.67,189.31,25.13,48.92,64.57,35.14,1.89,11.84,73.28,4.2,16.19,2.24,260.0,Poor
Delhi,2015-10-14,75.81,155.25,14.33,43.47,53.25,28.75,1.61,10.89,67.89,3.12,11.08,1.99,204.0,Poor
Delhi,2015-10-17,90.66,137.89,38.65,20.29,55.07,6.78,1.62,7.56,44.21,3.83,12.78,1.68,388.0,Very Poor
Delhi,2015-10-22,116.98,213.49,24.37,32.96,54.18,22.53,2.6,13.27,48.74,3.61,7.79,2.02,292.0,Poor
Delhi,2015-10-30,108.4,156.58,24.98,42.63,55.71,28.72,2.29,18.92,60.56,2.75,7.03,1.96,236.0,Poor
Delhi,2015-12-15,88.3,216.73000000000002,43.65,40.52,63.37,34.31,1.86,14.88,25.23,2.31,8.74,0.65,174.0,Moderate
Delhi,2016-01-16,138.86,220.21,16.26,41.92,56.84,35.05,1.55,11.25,67.4,2.31,4.48,0.65,311.0,Very Poor
Delhi,2016-02-21,76.12,137.44,9.77,30.51,38.62,47.95,1.0,10.43,73.2,3.07,6.16,0.65,228.0,Poor
Delhi,2016-02-22,88.73,137.44,12.59,41.47,48.81,30.92,1.02,20.79,75.96,3.48,4.69,0.65,213.0,Poor
Delhi,2016-03-08,84.42,134.81,19.94,43.9,61.04,40.96,1.07,26.24,61.83,4.16,8.24,0.65,230.0,Poor
Delhi,2016-03-11,85.76,204.96,38.38,30.44,48.08,28.85,1.69,9.58,36.99,3.31,11.5,0.65,213.0,Poor
Delhi,2016-03-12,60.17,216.73000000000002,8.84,15.89,19.14,38.04,2.0,8.04,31.91,1.52,4.28,0.65,127.0,Moderate
Delhi,2016-03-13,58.95,216.73000000000002,4.1,10.63,15.13,38.04,1.43,7.25,66.25,1.03,2.48,0.65,112.0,Moderate
Delhi,2016-03-14,51.82,79.14,23.42,38.11,46.02,23.58,1.22,18.53,55.08,1.75,6.96,0.65,111.0,Moderate
Delhi,2016-03-16,67.63,152.46,21.36,36.61,53.44,29.89,1.14,17.04,48.58,3.62,7.91,0.65,123.0,Moderate
Delhi,2016-03-18,72.47,133.3,24.06,64.64,69.35,30.43,1.24,27.7,70.45,1.92,5.0,0.65,186.0,Moderate
Delhi,2016-03-21,58.4,129.21,12.64,36.37,45.3,33.75,1.14,15.98,65.16,3.13,6.75,0.65,207.0,Poor
Delhi,2016-03-22,47.43,139.62,5.98,31.12,32.05,21.64,0.96,13.54,70.69,2.41,4.66,0.65,176.0,Moderate
Delhi,2016-03-26,72.44,122.24,12.75,42.51,48.36,37.72,1.1,23.86,66.2,2.52,6.11,0.65,259.0,Poor
Delhi,2016-03-27,61.75,54.0,6.56,37.18,36.21,28.36,0.74,18.09,66.87,1.6,3.56,0.65,178.0,Moderate
Delhi,2016-03-28,81.46,110.31,21.37,53.01,67.76,27.83,1.04,25.75,77.27,3.49,7.83,0.65,219.0,Poor
Delhi,2016-04-01,130.7,216.73000000000002,5.58,15.89,20.05,38.04,1.39,12.78,29.69,2.3,5.74,0.65,316.0,Very Poor
Delhi,2016-04-02,118.44,216.73000000000002,16.79,18.29,30.66,38.04,1.88,16.35,29.38,4.26,9.87,0.65,294.0,Poor
Delhi,2016-04-05,97.83,174.11,7.16,20.15,26.39,24.26,1.38,18.86,28.8,3.23,6.9,0.65,261.0,Poor
Delhi,2016-04-12,74.03,201.81,13.94,35.44,48.38,23.32,0.71,17.85,58.47,3.54,6.19,0.65,235.0,Poor
Delhi,2016-04-16,124.13,216.73000000000002,36.76,37.49,54.07,17.79,1.88,14.84,35.97,3.55,10.0,0.65,296.0,Poor
Delhi,2016-04-30,142.64,216.73000000000002,30.09,51.53,56.14,16.95,1.82,13.83,59.71,3.38,9.22,0.65,342.0,Very Poor
Delhi,2016-05-02,119.47,216.73000000000002,21.08,41.26,43.36,13.81,1.49,10.0,70.42,2.77,7.29,0.65,275.0,Poor
Delhi,2016-05-06,54.34,136.92,21.0,55.07,71.12,35.93,1.12,20.23,65.26,4.02,12.46,0.65,194.0,Moderate
Delhi,2016-05-07,77.89,193.14,15.3,66.68,70.75,39.63,0.98,20.15,75.61,4.69,10.97,0.65,229.0,Poor
Delhi,2016-05-10,73.55,174.94,5.87,57.52,54.56,43.66,1.05,22.26,68.57,3.71,14.27,0.65,221.0,Poor
Delhi,2016-05-11,66.49,112.6,6.74,52.3,50.94,53.04,0.98,16.32,61.02,2.99,12.34,0.65,185.0,Moderate
Delhi,2016-05-24,57.35,103.26,12.6,43.57,53.77,36.69,0.89,13.46,75.38,0.99,3.18,0.65,190.0,Moderate
Delhi,2016-05-30,56.87,101.24,21.03,50.18,64.65,39.34,1.39,11.3,73.43,2.4,9.91,0.65,187.0,Moderate
Delhi,2016-06-16,62.37,109.42,7.69,30.44,32.88,34.5,2.49,9.89,56.97,2.66,9.95,0.65,248.0,Poor
Delhi,2016-06-17,67.76,120.06,16.21,41.27,52.49,32.53,1.87,10.43,59.25,2.66,10.79,0.65,172.0,Moderate
Delhi,2016-06-18,79.17,142.57,7.3,33.98,35.75,33.32,1.94,8.64,68.32,2.64,9.0,0.65,234.0,Poor
Delhi,2016-06-19,101.31,101.54,7.47,32.55,34.9,34.93,2.64,9.51,56.24,2.99,6.88,0.65,201.0,Poor
Delhi,2016-06-20,83.1,84.18,11.99,40.24,47.72,34.93,2.11,11.24,52.76,3.21,9.95,0.65,206.0,Poor
Delhi,2016-06-21,72.33,54.85,6.49,32.04,32.95,35.69,2.49,10.54,43.4,2.81,6.77,0.65,159.0,Moderate
Delhi,2016-06-23,91.63,98.88,10.88,37.7,44.63,28.31,2.11,8.34,55.92,3.55,10.1,0.65,228.0,Poor
Delhi,2016-06-26,48.0,86.63,4.54,40.57,42.04,39.05,0.85,8.71,58.37,2.99,9.68,0.65,158.0,Moderate
Delhi,2016-06-27,76.76,112.46,5.66,37.28,37.28,39.39,1.71,7.63,51.76,2.29,9.34,0.65,154.0,Moderate
Delhi,2016-06-29,60.67,68.43,7.96,37.01,39.52,33.03,2.08,10.22,44.44,2.51,9.39,0.65,180.0,Moderate
Delhi,2016-06-30,69.65,103.25,9.49,34.17,39.9,31.42,2.39,9.43,51.31,2.96,9.9,0.65,190.0,Moderate
Delhi,2016-07-01,58.21,113.1,12.65,29.28,40.04,42.08,2.23,7.97,37.35,3.0,8.64,0.65,164.0,Moderate
Delhi,2016-07-02,57.24,96.62,15.31,33.9,48.12,36.91,2.93,7.81,40.49,3.18,12.52,0.65,148.0,Moderate
Delhi,2016-07-03,67.6,95.26,10.6,36.79,41.59,35.43,2.78,8.77,48.9,2.96,13.77,0.65,154.0,Moderate
Delhi,2016-07-04,57.1,75.83,14.67,37.93,50.05,35.38,1.72,8.88,52.3,2.79,9.43,0.65,160.0,Moderate
Delhi,2016-07-05,68.71,162.2,21.67,47.24,67.91,42.46,2.22,8.51,55.57,3.29,11.92,0.65,165.0,Moderate
Delhi,2016-07-06,77.71,143.29,11.31,34.78,43.72,52.72,2.64,7.6,57.81,3.05,8.64,0.65,210.0,Poor
Delhi,2016-07-07,54.5,80.82,6.51,27.69,29.77,37.18,2.18,8.73,42.67,2.53,6.88,0.65,158.0,Moderate
Delhi,2016-07-08,54.96,98.86,14.06,42.07,51.85,40.9,1.58,8.38,45.55,3.06,10.18,0.65,172.0,Moderate
Delhi,2016-07-09,52.95,87.81,13.01,30.77,41.97,40.31,1.96,7.73,45.1,2.59,9.41,0.65,151.0,Moderate
Delhi,2016-07-10,59.13,86.18,12.96,35.91,46.19,37.92,1.72,7.94,43.24,2.95,10.42,0.65,143.0,Moderate
Delhi,2016-07-11,60.92,74.51,13.86,33.57,45.91,38.15,1.08,7.74,42.22,3.58,8.87,0.65,156.0,Moderate
Delhi,2016-07-12,39.32,57.16,24.89,32.55,58.24,33.66,2.36,9.06,43.95,3.21,18.14,0.65,108.0,Moderate
Delhi,2016-07-13,71.53,79.1,29.55,31.96,57.77,43.92,1.82,8.23,50.01,3.75,17.84,0.65,163.0,Moderate
Delhi,2016-07-16,50.99,44.48,14.85,22.38,37.7,40.89,1.21,7.18,33.31,3.47,5.86,0.65,106.0,Moderate
Delhi,2016-07-17,75.93,38.59,14.17,15.75,29.63,33.83,2.48,7.0,28.11,3.43,5.89,0.65,202.0,Poor
Delhi,2016-07-18,44.08,77.07,24.72,32.85,54.62,51.53,1.47,7.31,36.73,4.26,10.89,0.65,120.0,Moderate
Delhi,2016-07-19,42.14,166.27,20.73,31.4,48.11,55.76,1.31,6.78,44.7,4.26,9.89,0.65,135.0,Moderate
Delhi,2016-07-20,56.86,203.09,24.36,34.96,60.14,31.06,1.16,9.36,61.07,2.37,7.57,0.65,245.0,Poor
Delhi,2016-07-22,48.36,157.41,20.2,37.42,58.72,37.84,1.14,8.63,64.4,1.91,11.74,0.65,269.0,Poor
Delhi,2016-07-23,42.09,80.14,8.85,23.88,28.63,35.77,0.84,7.23,51.32,1.96,5.07,0.65,163.0,Moderate
Delhi,2016-07-24,59.4,124.47,15.95,56.56,69.2,38.44,1.45,8.91,65.42,2.97,9.41,0.65,257.0,Poor
Delhi,2016-07-25,76.29,163.57,19.52,58.4,73.04,45.77,1.32,7.93,62.62,3.39,12.4,0.65,195.0,Moderate
Delhi,2016-07-26,54.5,95.08,11.64,40.48,50.72,48.6,1.08,8.2,52.3,2.91,10.16,0.65,163.0,Moderate
Delhi,2016-07-27,40.55,58.09,25.41,40.86,65.28,42.48,1.36,10.82,56.73,4.88,14.13,0.65,108.0,Moderate
Delhi,2016-07-28,46.44,68.69,27.67,42.81,68.89,40.28,1.34,9.95,72.25,4.81,18.68,0.65,134.0,Moderate
Delhi,2016-07-30,42.7,50.0,29.68,36.78,68.62,36.4,1.55,8.69,49.28,4.77,16.89,0.65,116.0,Moderate
Delhi,2016-08-01,43.47,53.42,17.15,29.86,48.93,35.28,1.29,10.33,68.03,3.55,14.22,0.65,150.0,Moderate
Delhi,2016-08-05,39.3,78.77,11.79,33.68,42.56,32.81,1.2,9.36,63.17,2.26,12.08,0.65,120.0,Moderate
Delhi,2016-08-06,43.86,76.69,23.12,38.29,60.55,32.22,2.13,9.81,68.19,2.28,19.87,0.65,140.0,Moderate
Delhi,2016-08-07,42.84,75.19,15.7,31.42,42.34,28.89,2.48,10.02,67.17,2.02,14.34,0.65,142.0,Moderate
Delhi,2016-08-08,44.04,82.26,16.52,34.27,48.51,29.3,1.37,8.48,73.28,1.93,11.98,0.65,141.0,Moderate
Delhi,2016-08-09,41.29,64.76,16.97,29.05,43.48,27.23,2.93,8.02,59.76,1.78,10.33,0.65,125.0,Moderate
Delhi,2016-08-10,39.28,54.92,15.91,30.76,43.16,29.55,1.6,9.75,53.53,1.92,11.58,0.65,127.0,Moderate
Delhi,2016-08-11,30.66,32.79,18.9,29.78,46.0,24.79,2.22,8.37,54.64,1.55,8.33,0.65,119.0,Moderate
Delhi,2016-08-12,42.15,84.46,31.69,34.9,66.83,23.83,1.39,8.73,70.12,2.22,11.94,0.65,111.0,Moderate
Delhi,2016-08-13,56.45,92.71,30.9,43.49,73.1,31.35,1.53,7.77,68.22,2.92,11.82,0.65,132.0,Moderate
Delhi,2016-08-18,55.55,132.65,22.7,51.48,65.74,30.91,1.23,9.22,72.82,2.48,11.8,0.65,219.0,Poor
Delhi,2016-08-19,59.03,153.16,22.45,43.97,62.04,28.14,1.15,8.84,69.54,2.83,15.47,0.65,169.0,Moderate
Delhi,2016-08-20,48.57,90.68,10.1,35.84,41.77,26.51,1.59,8.56,59.67,1.48,12.22,0.65,174.0,Moderate
Delhi,2016-08-22,28.6,78.83,8.46,31.31,33.5,23.44,2.59,7.97,43.07,1.45,6.72,0.65,93.0,Satisfactory
Delhi,2016-08-23,38.99,85.48,7.8,39.47,40.84,26.3,1.25,8.06,50.23,3.22,11.41,0.65,107.0,Moderate
Delhi,2016-08-24,43.35,73.22,11.04,32.04,37.18,22.95,1.17,10.86,48.2,3.11,12.66,0.65,127.0,Moderate
Delhi,2016-08-27,56.56,216.73000000000002,7.36,20.84,20.11,38.04,0.36,7.91,26.55,7.29,16.03,0.65,93.0,Satisfactory
Delhi,2016-08-28,57.09,170.2,12.69,28.7,38.71,31.55,1.67,7.04,27.7,4.97,13.2,0.65,224.0,Poor
Delhi,2016-08-29,54.73,189.12,19.0,37.48,52.4,29.89,1.1,8.92,40.47,5.01,17.09,0.65,169.0,Moderate
Delhi,2016-08-30,48.93,89.57,17.92,42.73,53.37,29.36,1.12,9.22,41.9,4.12,18.54,0.65,110.0,Moderate
Delhi,2016-08-31,37.1,60.16,21.97,41.82,59.5,28.42,2.07,8.72,41.57,2.64,16.6,0.65,100.0,Satisfactory
Delhi,2016-09-03,46.77,208.01,30.88,40.85,76.16,23.2,0.91,10.09,68.7,2.73,10.03,0.65,216.0,Poor
Delhi,2016-09-07,50.73,233.83,30.1,39.21,70.35,18.99,2.16,14.63,75.45,2.19,7.1,0.65,291.0,Poor
Delhi,2016-09-10,45.7,190.45,29.83,38.14,63.72,21.07,0.75,10.81,55.82,2.4,9.22,0.65,240.0,Poor
Delhi,2016-09-11,45.89,164.1,32.14,40.58,67.7,20.4,2.36,10.92,52.36,2.08,6.37,0.65,177.0,Moderate
Delhi,2016-09-12,49.7,178.47,32.77,39.41,68.85,21.52,2.12,9.59,54.62,1.92,7.5,0.65,178.0,Moderate
Delhi,2016-09-13,57.08,184.5,31.66,43.84,75.96,25.79,1.62,10.93,63.46,2.47,13.54,0.65,193.0,Moderate
Delhi,2016-09-14,47.36,109.64,20.69,45.6,62.62,23.03,1.25,11.21,64.32,2.19,9.77,0.65,150.0,Moderate
Delhi,2016-09-15,79.99,198.81,21.15,54.73,69.82,28.2,1.26,11.6,77.97,3.1,10.98,0.65,215.0,Poor
Delhi,2016-09-16,67.11,185.86,17.87,57.22,67.78,27.03,0.95,12.39,70.09,2.71,8.79,0.65,233.0,Poor
Delhi,2016-09-18,86.16,185.57,17.63,56.82,67.1,29.26,1.28,10.89,74.51,2.35,8.81,0.65,266.0,Poor
Delhi,2016-09-22,32.73,67.29,10.98,44.35,46.71,27.78,0.8,13.44,72.31,0.78,8.97,0.65,150.0,Moderate
Delhi,2016-09-24,56.46,112.36,19.78,53.66,65.52,30.1,1.03,14.63,67.97,1.34,8.78,0.65,197.0,Moderate
Delhi,2016-09-27,52.49,109.5,10.51,41.03,46.9,29.98,0.71,13.68,62.19,0.88,5.71,0.65,185.0,Moderate
Delhi,2016-10-02,81.87,199.61,30.59,59.82,70.18,35.58,1.13,16.28,75.58,1.46,7.63,0.65,234.0,Poor
Delhi,2017-01-26,135.87,166.57,22.6,50.39,27.1,48.42,0.32,22.04,34.78,3.7,8.16,0.65,340.0,Very Poor
Delhi,2017-01-27,74.92,80.21,32.05,42.24,31.15,31.84,0.35,18.11,36.05,2.29,4.47,0.65,203.0,Poor
Delhi,2017-01-28,109.13,144.49,34.83,45.82,33.52,28.3,0.44,18.1,36.87,3.75,6.52,0.65,236.0,Poor
Delhi,2017-01-29,132.35,171.91,39.04,46.68,34.02,28.3,0.35,18.12,39.39,3.36,5.81,0.65,252.0,Poor
Delhi,2017-02-07,77.85,218.27,31.01,55.29,34.25,28.73,0.62,16.07,36.12,2.5,5.44,0.65,263.0,Poor
Delhi,2017-03-03,67.83,181.19,45.45,56.64,41.38,41.85,0.57,19.69,32.02,2.78,7.1,0.65,206.0,Poor
Delhi,2017-03-05,90.6,229.62,42.58,61.48,43.44,34.4,0.69,25.34,31.88,3.71,6.61,0.65,210.0,Poor
Delhi,2017-03-08,134.4,224.36,37.88,49.88,33.11,36.04,0.43,24.14,35.35,2.93,6.45,0.65,267.0,Poor
Delhi,2017-03-09,106.45,142.78,36.2,39.68,21.71,32.12,0.23,20.15,45.45,2.28,5.59,0.65,245.0,Poor
Delhi,2017-03-10,68.88,106.39,23.17,33.32,15.14,25.51,0.21,17.93,47.51,1.58,4.4,0.65,165.0,Moderate
Delhi,2017-03-11,37.49,110.65,29.5,32.0,17.11,24.61,0.25,19.4,47.14,1.84,5.33,0.65,102.0,Moderate
Delhi,2017-03-12,64.42,169.87,31.79,32.11,17.93,24.24,0.26,20.11,42.82,2.76,5.78,0.65,159.0,Moderate
Delhi,2017-03-13,74.58,182.79,17.82,27.78,11.86,21.02,0.24,19.33,34.2,2.78,3.95,0.65,174.0,Moderate
Delhi,2017-04-09,68.88,190.42,36.79,68.1,34.4,38.77,0.27,22.78,52.48,0.89,1.81,0.65,289.0,Poor
Delhi,2017-05-29,48.95,150.23,18.15,55.2,23.76,41.24,0.54,26.99,49.0,1.8,11.24,0.65,94.0,Satisfactory
Delhi,2017-05-30,63.27,174.62,17.45,64.11,26.54,47.68,0.5,26.15,54.23,2.2,13.37,0.65,130.0,Moderate
Delhi,2017-05-31,56.38,137.62,26.49,69.98,30.75,53.68,0.83,21.94,50.95,2.37,12.75,0.65,123.0,Moderate
Delhi,2017-06-07,40.87,233.62,23.35,70.77,22.9,48.84,0.29,23.51,39.61,1.11,7.26,0.65,210.0,Poor
Delhi,2017-06-17,41.96,87.16,38.8,70.93,10.95,48.94,0.0,14.45,44.44,1.23,0.0,0.65,88.0,Satisfactory
Delhi,2017-06-28,29.83,128.18,30.92,58.02,9.28,41.14,0.0,14.45,44.44,0.71,0.0,0.65,58.0,Satisfactory
Delhi,2017-06-29,22.98,103.8,21.6,35.01,5.52,33.87,0.0,14.45,44.44,0.48,0.0,0.65,58.0,Satisfactory
Delhi,2017-06-30,25.83,90.41,44.88,32.97,8.43,41.27,0.0,14.45,44.44,0.37,0.0,0.65,46.0,Good
Delhi,2017-07-02,20.52,223.56,28.19,11.37,4.19,32.97,0.0,14.45,44.44,0.2,0.0,0.65,54.0,Satisfactory
Delhi,2017-07-04,116.12,216.73000000000002,27.08,19.37,4.82,28.8,0.0,14.45,44.44,0.63,0.0,0.65,149.0,Moderate
Delhi,2017-07-05,50.81,216.73000000000002,27.08,14.86,5.05,25.81,0.0,14.45,44.44,0.58,0.0,0.65,212.0,Poor
Delhi,2017-07-06,47.17,216.73000000000002,18.19,18.32,4.13,24.82,0.0,14.45,44.44,0.1,0.0,0.65,85.0,Satisfactory
Delhi,2017-07-07,41.42,216.73000000000002,30.0,18.21,5.09,30.98,0.0,14.45,44.44,0.12,0.0,0.65,77.0,Satisfactory
Delhi,2017-07-08,45.31,216.73000000000002,32.87,23.52,6.01,28.82,0.0,14.45,44.44,0.1,0.0,0.65,65.0,Satisfactory
Delhi,2017-07-10,41.92,216.73000000000002,25.63,18.81,4.9,27.22,0.0,14.45,44.44,0.15,0.0,0.65,78.0,Satisfactory
Delhi,2017-07-11,33.04,216.73000000000002,26.7,21.44,5.01,26.19,0.0,14.45,44.44,0.25,0.0,0.65,59.0,Satisfactory
Delhi,2017-07-12,22.35,216.73000000000002,25.59,19.98,4.81,27.31,0.0,14.45,44.44,0.23,0.0,0.65,47.0,Good
Delhi,2017-07-13,22.44,216.73000000000002,25.51,21.59,4.86,28.03,0.0,14.45,44.44,0.27,0.0,0.65,39.0,Good
Delhi,2017-07-14,30.35,216.73000000000002,17.2,38.36,5.65,29.06,0.0,14.45,44.44,0.23,0.0,0.65,40.0,Good
